"x","y","z"
17.1460086134688,48.2777127639729,-17.7769838373979
19.1946216507855,40.5783473144111,-12.7241109748815
15.4719131838295,28.1810258293993,-9.00487413215638
15.6065750402179,27.9024506035763,-6.30779406407645
21.5511882490772,27.3478529523508,-7.89194632140312
19.2645914092374,22.8448372332418,-4.42173403372196
21.2839683564862,22.2601988240865,-7.11523882258362
15.598044131402,22.2533687764383,-3.97436508360527
18.2437272282463,22.0953966986605,-3.62441227850604
14.4601224392032,20.0771220933487,-5.58667361901984
15.6063011683249,15.8429783642994,-7.82632864623775
18.0856781556889,18.1421365610726,-2.96522394997631
17.5264323999892,13.8280731041644,-2.92207974715768
14.6608206547647,11.0423346896601,-5.35880936440671
17.8241794237454,12.7492085078308,-3.78609298547377
12.9023521266525,11.2379725033494,0.165546112712779
14.5027110137842,11.6346768983869,0.647386569622906
10.6549935951057,7.48958929789558,-1.1636213370497
7.95153227851501,3.09540781480699,1.51106721476649
8.03785082544061,0.917097352118262,-1.11725926138378
5.8563853348974,-2.00214363274293,3.45192182540917
6.63636678179263,-1.61205294423314,4.26331872052949
10.1973274479168,-1.09920590214927,0.548380207213835
6.54786851842964,-3.19008833768532,-0.265295574865927
3.66060984101731,-5.98141895103483,3.2988998607113
2.94963837436769,-7.47036819796482,4.21970193130376
8.3791878106676,-7.7338354383418,2.31330603204977
8.10544724899019,-10.6414686199654,3.68262568163451
4.2404733399615,-10.553504408132,7.46569939835679
3.77888271870887,-12.0898402370533,8.31392821642403
5.12151499049054,-12.2443252709899,8.54002292861349
2.92612758215395,-14.5978920677287,9.40689424242433
2.51433299648313,-16.2229416457841,9.10403062092086
0.873286180073515,-17.5905112931614,9.03425074747484
4.39749951184123,-19.7115556957783,8.43872548335862
-0.514378439161634,-23.1325181616737,7.01302391954375
-1.33890288830467,-25.8938689571415,7.32038908322377
1.6110111819963,-24.8308520944341,11.2845917389445
-2.71483889187328,-30.940312981309,8.01246731270416
-6.20377545527748,-32.3186874066934,14.7208519264758
-11.0773197335772,-28.2182008019709,12.8897688150299
-11.6945000042812,-29.1694122781588,9.00242556543774
-14.7126023042476,-27.5822449699775,14.9091416260602
-14.5496539008551,-28.1665687810946,15.0966461945416
-16.3251965196201,-27.894673464912,10.2308505749662
-19.7879405504073,-24.6389185193828,14.6881416535134
-18.6241425436477,-25.5458501231697,9.60199691087172
-21.2216622381346,-22.6951666464994,12.3254943011354
-24.7321085359629,-21.0363034526289,15.1225613810334
-24.279655335369,-23.4322944807633,16.6941771600572
-24.5431141872412,-23.0321956745006,15.3223572783042
-27.6398194260644,-21.1028479734703,18.5928505333341
-28.5483938229077,-19.2248368265803,13.9658637108553
-33.5205639105185,-14.4073634508787,18.0336785929585
-36.745434285678,-13.45814291825,20.3869918687572
-40.1970531172014,-9.67723987555246,18.8040819740999
-39.0705505108915,-12.6918514972937,17.0670146427534
-40.8097559940681,-9.72754078467491,14.7727814330604
-41.8991617694077,-10.4177465020245,20.4113118638727
-44.8183159657169,-5.22819146661678,16.0527365862191
-46.5831299168302,-5.09271336563691,17.6095576774365
-51.3860798913451,-1.22641483351276,20.5488978581068
-51.1725555462796,-1.67262052918218,20.5581904045038
-51.3141296879092,-3.51034251382518,24.3907194437044
-53.2058562153135,-4.06770738518557,23.2854598172566
-55.4658216350523,0.556063431160169,20.5527022024836
-58.3951821800608,0.623307030583177,20.1880842144489
-63.3539457910482,2.52920546949173,21.2496352394014
-68.5445544314941,1.67666461060257,20.9798729519411
-69.0662889830511,2.27245806134201,21.2411822601937
17.0827274138091,79.2002829862012,-29.3289327521278
16.0797597039057,74.5779655632875,-33.2756921144536
17.7300339573241,74.3235690867701,-30.6647586138963
15.5261159512633,71.4165745294841,-31.2658253622479
13.6711206330759,67.0265211743626,-28.6889660456636
15.5203374382954,69.7155773407097,-23.3732266444103
11.5699062702972,67.8005356855077,-25.4777032532832
13.7129064462345,68.2259780316963,-22.2156104364556
17.4694039558913,66.7232033875765,-25.1893552510397
16.7538347658249,65.3384482279733,-26.6321934066778
16.895017206645,66.1399915126612,-23.707592532758
17.4251004621505,62.2663094970008,-24.2688868667298
17.1973578426453,60.9210553618953,-24.6910528995463
15.7679415424728,53.4416215933481,-16.3226379890422
15.2409950473156,46.4945006590167,-18.0658345013645
13.0273629308906,44.9675748495016,-16.9953251917623
19.8583403182118,33.9405287278215,-12.9789311551457
16.5519298946723,27.9467108704648,-6.49691941785272
14.7625526965903,15.5685072573151,-6.50919820580473
15.5028776746093,14.7740990772231,-0.722515695323793
11.9172806142512,11.3756695978893,-1.95719409747763
12.199608861133,11.4519156612748,-2.52900492689365
10.8487893899855,7.40607757034351,-1.58871222877422
10.0465404813174,2.84211468557633,-2.46116477198998
8.41457379109456,1.06075555792241,-1.57958013436064
11.8561156883757,1.62397805902832,0.00652207846414399
7.65887485386772,-0.420755105985151,-0.0709346120435725
5.77782882463542,-2.70060723890325,2.97128329347258
5.20965704847594,-3.26457539547613,2.85459662124969
5.93776214616269,-7.96432353996609,6.53071652661929
8.4910586641904,-9.41495812394878,2.94359327972731
7.09938686139315,-9.43482331803671,6.74395765583361
6.60792740565309,-12.2878192003804,7.16458530342357
7.40519016420179,-12.8948266645119,5.0620632997461
6.51287940292976,-14.7604829801089,6.66472031143541
-0.872419050621813,-23.000004439498,8.12686806737262
1.69334795208569,-22.8960986115854,11.6031799943783
1.34266299399807,-23.2453964503701,12.5993465096215
-2.60264504699825,-27.9581163150528,7.32377739819358
-3.51853451377483,-28.1788961579902,10.4018506842046
-0.48354968738918,-25.9572075549827,12.8988939208514
-4.91910404744521,-31.829486783803,9.55270978745517
0.0253565498468831,-29.461177089658,10.5810677633608
-1.17727691086988,-29.8733889876151,11.8941439338206
-8.15905372670213,-33.434187828395,11.0051710272557
-9.948290828297,-31.4923018160847,14.6037654751148
-9.83901562654764,-33.2684599922456,11.2840907205814
-16.7300785175039,-27.9248696160249,15.7222537873248
-15.5298730571735,-29.2681443428032,13.7800750272215
-22.3325631989862,-22.1409124468009,13.4243880541634
-20.1364194871576,-23.4989823488646,16.3035117395609
-22.3154218113805,-24.8279371048459,13.9221606268824
-20.9011621997819,-20.6757524072805,15.7312207466919
-20.5992258139203,-25.6396244319935,15.6082384395067
-12.9681954392954,-21.0073938699779,22.0682272001658
-5.85290713003151,-25.3380098610294,21.7927900417655
-3.15542014065335,-28.8638857452669,23.9650069982624
-2.00170611293107,-23.5272241431349,27.0205110118335
-0.645230050145967,-23.7560209385054,25.2570987183468
6.5402003347029,-25.6482549991841,32.69020734842
6.65775135744438,-24.9735273893657,32.2223578866276
9.78455014823446,-28.6268127850618,34.2072619807632
8.91120667409797,-26.2950941535429,33.1951074114276
9.86943343072099,-31.8459436061538,32.2930444416438
11.2758129116605,-29.5670810392644,34.6414362197782
10.6380977571347,-31.0138069830485,30.1625430707102
11.3082165447565,-29.3369162215174,31.0269556009998
16.3821261399321,-29.8375724324761,36.1946761874754
18.2994694421123,76.4994833125529,-31.9943320510467
16.7877852173435,69.5473851585675,-29.5600452398015
11.266283417718,69.8498078280943,-26.376914564689
12.4640660017869,64.7476850303655,-26.7281464802477
12.723627321814,63.869937484933,-27.2420136350094
16.2984378335175,64.8835879000584,-22.7922000056494
17.6079484345109,62.5332399491036,-22.4937543037286
16.9590949077858,58.5552376308236,-20.2306927035035
13.448629206496,56.1518430180268,-16.9919494033827
13.7835327363549,51.3047583313644,-21.1286906386566
11.8169780736594,52.5222585838225,-15.838596287683
11.5169748191077,50.2009117027185,-17.9759854422763
16.5061245994572,51.3132551845956,-15.2345508879337
12.1177084458251,46.9517620114449,-16.6407645628175
14.1280201593776,47.7821303700412,-12.4890694029571
15.5381046064306,42.1358659692274,-17.2097544842517
19.1405216539609,40.1191334794315,-11.9947035624322
13.0106756318244,40.9407485744319,-14.300702753167
17.4920173220854,39.966861308206,-10.5466503202747
16.9148335374547,36.08995640928,-9.03154765195062
20.4456152199317,28.7530507428708,-6.9810541008526
19.9548557423524,25.9005289856526,-10.1923842688714
15.6603218245254,25.8779490739529,-9.87332949877311
21.0036816523329,23.4652485670843,-8.13489030015414
15.2860466116776,22.3976235559632,-8.33821266478291
15.43796340333,20.5518004221482,-4.12509138552526
16.4515912910065,15.8962062085628,-7.67823937324004
12.8227697821689,13.2113378451668,-3.68900828987277
15.0415975755223,14.2097066336408,-1.01892285925178
16.2627141759005,14.0839348842591,-1.20416282422855
14.2777779677227,10.3590644952313,1.15429139735528
12.1986319733749,8.86635802158948,1.51460984739662
14.0207171759,8.30582139422866,1.48775203511711
9.25934930067994,-0.580698653278262,4.50111919488232
4.79090892955334,-5.38946199576075,5.31572391893854
4.03362432821418,-6.87698261580023,1.13098646906343
6.02928390299151,-9.51302720379425,0.697731509394107
1.40261638661325,-14.6512383789613,4.90666207186518
4.42740631775598,-15.8038254265967,9.51125146262717
-0.118467783574639,-20.465598807638,6.95843545633659
-0.768381246332359,-23.4754929913204,11.5599907726973
1.44780689301576,-25.6437478926736,9.81450763632914
-3.95370139595155,-29.4727562938321,10.4153758547766
-4.18754471688327,-32.0071315922106,8.54584486830507
-4.08360946114875,-33.7443898364548,8.90633199570921
-5.53458667759641,-33.2577436295633,14.0137946959403
-3.18693949053679,-34.0898891422776,9.37880050453746
-6.47129356948607,-37.1835030593888,14.4885925638701
-8.86406540146762,-41.3079790378092,12.0149119099957
-5.15652783786189,-47.7067530847368,12.776172856116
-6.48734483444453,-50.6248157826847,9.5129026706334
-7.25341272892502,-56.1910635940517,11.1362571515449
-8.44571600355114,-58.2395367298353,13.8553127582804
-15.0113410619863,-62.1279958355696,7.9946660508879
-15.899613449039,-63.0245159665941,8.36849547534649
-15.8449182114926,-63.9899403694152,9.38449974828606
-15.3482146329585,-63.0013737592979,7.61558802935143
-16.9675111064821,-63.9820115281754,5.42540568794076
-21.7137146725753,-68.2177282451969,-1.21972539723612
-24.365270552039,-74.5126476011297,1.37723896859871
-27.9984946709605,-74.6762158236909,-3.15405953100257
-27.6555781056242,-73.8909536883637,-6.37127602688669
-28.8755317848597,-77.4366530212082,-8.8037201162837
-30.4447080819358,-79.335355033148,-10.8948727573335
-30.7707927676202,-79.3902799105952,-11.1555087055294
-35.761908048102,-83.5514146786533,-12.8966377076348
-32.7499610000653,-82.1126321031185,-10.1325213810399
-36.8919509431124,-87.2147141341097,-9.94002155411354
-34.8454832482054,-85.2072083510941,-9.40669694056519
-38.9322490438125,-88.989448807503,-11.1860683454303
-38.3430965681015,-86.5247396449844,-15.1712765314699
17.7401835310672,72.3482322767122,-27.2838505260411
13.4987618897737,70.7700759878313,-25.1777936983816
16.4494089489632,71.02874557639,-24.9087406174568
12.0759900665865,68.7602083988152,-24.7521480455425
11.7365729461833,67.170022716322,-26.7383341421738
12.1026525486823,65.7707802580404,-26.8658743789645
13.1605984763854,64.7714065175588,-27.7616815605894
17.1016309337258,65.3132990293506,-22.5627918780915
16.4451776504978,61.9903522457991,-25.344605541316
10.7916549801589,61.3616109415762,-22.4477236414018
14.2623190433681,61.0272564235936,-19.0955913194602
12.9305013174216,57.1560310272395,-23.6293750074456
12.4909009153518,59.6185613488688,-18.6094720636514
16.3658454317005,50.1936388085701,-14.6256086880652
17.217499049946,48.5506360015325,-14.3121741309945
16.0476647250171,45.0666697643753,-17.7193425278233
17.9855184859209,45.4507452810411,-13.7321710736032
18.4419194920318,42.3753314860839,-13.175486196437
17.4349966403666,42.9539235312878,-11.1849792733253
18.8821769723958,37.0015228537135,-14.3134195527996
15.746009950418,37.9855484951614,-10.0142955423861
19.9495165231954,28.4072986011408,-6.19565038970185
16.185273271705,23.5761178103062,-5.02217765694444
18.219425386789,16.6365930693775,-7.29414513748162
13.2797481181425,14.2283963049669,-2.06863864782862
16.2388719210163,12.2543439470981,-6.02744827298897
9.78301443488356,1.76065108370778,-1.46583034340616
11.3450070579772,1.48429909402783,1.69329886835291
5.99133962452818,-1.72944463225751,1.6476859289982
10.6427634008657,-0.741038370749351,0.674398533053189
9.84279675883835,-1.172592992988,4.24134423562244
6.63179660433721,-5.78610425029605,0.10478708173698
8.90601755314217,-6.60028891555002,1.35685296815709
6.52999562503543,-8.83848347898464,0.398277779158786
4.62018765898326,-12.4075121182443,8.10354034658738
4.81205447092993,-13.3285628636165,8.91154207020753
0.546995101511614,-17.904302027845,9.48997848932663
3.09764202584717,-17.94559593953,10.5268109281741
5.24048292806729,-17.7040882727692,8.81434662895694
0.358320144416529,-20.8617698373988,6.29485844563846
-0.887200836424581,-21.2514952385157,10.1221058520014
2.20064479470879,-23.0946185607155,11.6672825560363
-2.56049355840633,-30.592877491886,8.33059310600735
-3.82628903549809,-31.2605669796937,13.4947613839089
-0.740960194280676,-31.7215372194825,11.0855097773247
-2.83379936444189,-32.6172938648797,8.25706703689459
-2.6118390026451,-34.760930037313,13.580279778122
-2.1499807341487,-36.0824937177292,11.2206510798166
-9.7110746110299,-41.9754758151844,11.7555760435657
-7.26608044046864,-41.3099631309124,14.1503441862907
-6.47686395496527,-42.0160700056324,9.26832358576339
-4.20629996911792,-41.978712094655,12.9012909071042
-10.7925093241418,-48.4655703461409,10.5331761283505
-4.98926967353775,-46.8022546573364,13.7307331398932
-8.323235476968,-48.9451377708872,14.7600411533351
-11.3329917528514,-49.4974696765901,12.1218887796407
-8.95002277790323,-56.0480947222633,14.0469505880284
-10.4871665653647,-57.2505483948945,8.27413452287253
-10.3688506612423,-55.6040097304827,8.3033246391503
-12.5818617448404,-57.8448535747191,11.766506740857
-12.121421582439,-61.091594496513,6.45848283548418
-11.9967045795487,-53.3838454903009,8.89530633160789
-9.65113624666822,-54.4116452275969,2.63860193226824
-12.6049050737708,-53.781603127224,4.99372050962444
-8.99317249648821,-50.2835780957773,6.03970722472958
-10.0065249192756,-53.2647104355329,0.995000964171698
-10.0922089394494,-47.6316968602325,4.8601720925118
-7.98544559032107,-49.3518079307694,-0.306420882201639
-12.6356846463196,-36.5016306187909,-2.38371955637642
-11.5995036606385,-28.1148316966286,-6.38513559849374
-9.66308038291663,-24.8774101500261,-8.76939458223979
-6.15704632641295,-24.3951451347887,-5.57613127449688
-8.30163631502753,-18.7443258228796,-9.13305350918966
-7.6414475934093,-18.8358852120874,-8.65173082148209
16.4662214697924,73.1040206586094,-31.6607126753189
18.5947225065686,73.3027536705786,-29.2897444798262
16.0694223311134,75.0247977652627,-26.1396759778898
12.3102468251553,71.6772088254818,-29.6801908920033
15.6706994865648,68.3143362142905,-22.97708948607
17.2236627301598,66.5605000683519,-24.1784072558478
15.902575125606,67.0672316047577,-22.3376090507905
10.975116181933,61.9118524068489,-23.6867475849146
16.9776999011609,55.2986011800884,-21.257739514379
15.6450821432525,53.2175493035956,-20.7689681117652
16.9231036529545,53.2845806441197,-16.9663717039593
13.0435892921181,43.7609462577529,-13.9817416627383
13.6076568337284,43.1251613116911,-12.5657231154397
16.3937769458541,37.9681778147587,-9.64714530929735
14.3805731862536,38.011123325588,-12.2739311772083
16.1171323207158,34.9766066929855,-13.6933983390164
21.0048408022118,32.1807771996467,-8.2782159418978
20.7431458165809,28.4005523763864,-7.5575177489774
16.3268603676685,22.8578202465756,-4.06595922938992
18.9811890215459,16.3225195438994,-5.8190409934017
15.2318282019783,9.2271743519461,-2.32589903720125
10.6082311111336,6.49520855316655,1.81849279250471
9.74765479676266,5.34922224008358,-1.09383056747006
10.8769779634955,-0.0315574080570542,2.13465832401342
7.60986558954931,-10.3477291962514,1.98465498196682
7.44882533395714,-11.1429809071934,1.97965143306564
3.27237868207442,-12.316387938914,3.36879455422342
2.52766364838874,-11.7696093900277,7.34137923309733
7.55942831741375,-13.8495906353191,7.04099469673971
1.12193465598041,-16.0141611210724,7.1677640560123
5.55773471389144,-16.3840955165825,4.35559766989019
3.93651133719556,-17.7878578001287,10.6312379533891
-1.33884564825419,-23.2449817805583,11.7503355046534
3.35415480038853,-21.9142070037308,8.50586493679189
0.601405028930941,-27.591351450698,9.2997314102738
-4.69030011339348,-35.1178503398369,10.3877402009551
-8.39470245001745,-32.2197971225287,14.6104554553039
-11.3293695972018,-27.1957764572282,10.8827582418492
-10.3850556632236,-32.8453217209595,11.68802042262
-17.0246216673846,-28.9008842624037,13.4521913238716
-17.8248410481585,-27.9366718969513,14.5945212426558
-19.1990543359818,-24.6485683114558,10.1595934735145
-22.3063377967297,-24.3483096288795,16.3376097889294
-18.8562668690404,-22.5836427109895,18.2013014856656
-14.8376098238038,-21.2617475908852,21.9391950949604
-15.8707118536185,-25.7180818278293,18.3622422694443
-15.2394698614951,-25.5220678200748,19.0200872558039
-14.7799552626338,-20.7132067897071,20.6192500633375
-12.2254575041882,-22.6444076301927,23.4525179476143
-12.0317450705413,-22.0111673905125,22.9232279135317
-10.9493365175056,-26.9483968739747,22.3192490273351
-9.37140767311844,-22.6168483154838,24.6254938646397
-7.80203725464519,-23.7824035445356,19.6164100292862
-8.71789916721414,-20.071220537797,23.935886461593
-6.97690553756409,-16.3645423934355,15.5735879714672
-7.94311674529147,-13.1303666249457,20.7986963062972
-5.02225691327874,-9.84586044131294,18.8846107502577
-7.70598805199968,-10.9039246407221,13.9868604452237
-6.82411317979669,-6.96014318760479,18.190899166228
-7.35075879702171,-4.29821132179111,16.4710795149753
-6.53125015051093,-2.27188086775497,12.7763886761964
-1.44899377700541,0.955184986917359,12.6860172898114
-5.23317585164112,-0.349845127746747,9.19495178615381
-0.50892347516343,2.92049051385949,12.0914675073507
-0.699590398992358,2.5128989264536,11.9935592426767
-4.10633849603605,5.36987410134164,11.2951468652249
-2.15053104794781,5.63829555736399,5.95683853259339
-1.31259946046751,8.88908603359269,11.2421988889746
0.98703327693535,8.02675495160354,8.36899911916642
12.4840224755131,77.1821647851427,-29.7145080767816
14.9569634504838,73.9817822319781,-32.6276462926069
18.0005403512783,72.9001445848832,-28.1990696319208
11.3837419488271,66.5477647904162,-27.0058301820511
11.7008970883372,63.1028523516375,-24.5052576508206
13.6090190347717,65.037330625515,-21.2485342485346
12.2107466990383,61.4386581346,-25.3943742585509
16.8371895295449,58.8012008558912,-21.400605052103
11.4339563258388,49.8012030094494,-16.9557791221911
12.8380712041563,46.5495038858866,-18.0135668617081
13.1990040274439,47.6625997292089,-13.0748257523079
18.2761260759887,43.3967003184672,-12.9032421056644
15.9755615565342,39.9665006302287,-16.3348040340166
17.4485192003106,38.0040957680106,-9.26759442868555
18.6029857405782,36.6998594495687,-8.75739625809449
20.5208033073805,33.7735138434034,-12.9619895267361
18.1193639926716,30.289701505553,-12.5466909777913
17.061749490552,29.6282595824053,-12.1584126885272
16.1410468646452,29.7885949339803,-11.2620776997713
20.0560268690614,30.8069115970728,-6.90130615650836
15.6795264532429,26.733942070856,-8.42456846742203
18.4850689242609,24.763033971021,-10.6043673150262
19.3045675418704,21.2919000893378,-8.05995098367861
17.166107619616,21.7439411806336,-3.52584731410321
19.8612187782833,19.6661027921138,-6.90965776225739
16.2964273074867,16.6018543597391,-1.01187436999778
12.4174246254773,9.12784472333996,-4.1720385804014
14.4414123274266,8.21055516144403,-5.09811191371525
10.4504264775223,7.30013843301128,1.13465721082885
8.32503054799865,2.52606493988267,0.794015275163549
7.94696791944057,-0.258037737536327,-0.485657549885421
10.6886983050537,2.85042081517666,3.32239329090929
9.48370956614925,-0.388652147947113,-0.63600785150247
9.00739925800842,-0.95724875746798,-1.00304612149816
10.0474363565495,-3.69661423132389,1.20928454098241
8.58416059574428,-7.69547967448078,2.7490037536054
3.32153167468567,-14.4997369280874,2.98773037367677
5.95559262807838,-16.5250592645157,4.73260156075506
0.980985707678778,-17.3773058533873,8.54050797109779
-0.824060803384404,-22.020754729014,6.82395459697267
3.87144984151286,-21.6141886090328,8.48560499494031
-7.30098838010129,-34.0100242974563,12.8198854995924
-9.16159767190044,-29.7278317711259,14.5573550313655
-8.8234453592952,-31.5308319428709,8.24583804170004
-9.47168886751326,-31.8518736805552,9.4841138418146
-12.7123416637572,-27.6882510014041,10.8843736266938
-10.9125308749787,-32.6263181821352,10.3756845467302
-21.4003046978647,-24.5982232377706,15.9539084250886
-19.0078105398501,-26.297749869275,11.4741847997895
-20.0856155435679,-26.3491670835933,13.0011767066632
-21.6338898428796,-25.5425924578894,14.5210013619786
-19.2497933829084,-26.1468215752658,16.9821528971398
-15.7519096163161,-22.0531093802352,21.5053252492688
-16.9584572707777,-21.370647314226,19.5079674498874
-10.4101557484682,-23.0293628471166,24.5201581308024
-10.7714337444085,-24.5348494003028,20.3845708217307
-9.31820275799769,-22.0674292210944,24.2237457840893
-11.3435234077573,-26.0168894982598,23.651061274071
-7.12052530429005,-20.106623175338,23.3753658561563
-8.7914703557786,-16.5368521305378,22.1950249590931
-9.71928484538921,-17.9931452239431,17.3553372515801
-8.84748898228806,-17.3050631147109,19.3238380134818
-12.7602778377028,-11.9436437656581,15.4838417500046
-11.8800074681803,-13.5907717693902,16.40259317609
-17.3135261039709,-18.5680983011608,12.1507064544038
-22.3276978550879,-16.6984475900549,7.48025640059688
-18.9680952156548,-15.0210228943833,10.7695560566254
-22.559931403061,-19.3941132557274,9.0796917150499
-23.2732647159035,-14.447056923072,5.55172658743961
-26.5209470217215,-19.3217622161244,3.92735193292584
-24.1540754940914,-19.2428776633583,7.89517111833081
14.7392412766672,75.2881834234948,-33.4008021951783
17.5044762529505,74.5055176255964,-32.7592991231879
18.0882471836785,73.4288938540329,-30.7186431505805
11.8216449828332,73.911086442123,-27.8904468423206
16.7213667054683,72.8578371611706,-25.5399441084195
14.4911118665317,69.8906995344445,-30.2190701139372
12.2207509456099,70.0831040948801,-29.1171988088643
17.3665489458885,70.5961553463092,-29.5240744717778
17.6688032270714,70.1165533777944,-27.6521461890296
11.1612316896663,66.0195895572352,-24.7146145642564
16.6001255304157,66.7301316478144,-22.7783026249843
16.467559961855,66.3186119577926,-22.4151152415446
16.7938748279791,55.950572722623,-22.1722071747649
12.5926895229733,49.2698842961315,-19.1574645859728
13.3639021659762,43.8068633317769,-17.5130919275663
16.685517645319,45.0540708284788,-11.8175343683218
12.5426208328903,43.9847758995322,-13.5641328518672
17.7689592870421,39.8733829987342,-15.2970670508575
14.8524330673174,40.0747419628777,-10.9068386812802
20.0616248500425,33.5181727847677,-12.7682333054557
14.988112758562,33.7466663713237,-12.6692475519077
17.8590628148613,32.8784079739916,-7.786291109953
21.0966899659777,30.7203989270358,-10.3871843513716
20.7474010442224,20.4427384385971,-5.76650158141831
19.6070231976472,18.1401321010764,-4.36956186722706
13.514597257513,13.798137558957,-0.7999008942984
16.6788560672792,13.0441489773942,-1.24183929412247
16.4738381001605,11.2594494851509,-1.73590893800091
16.4530684265365,10.6582479199351,-3.20156835136692
15.3624247647375,8.50359445838968,-2.20156597097275
10.1761802022638,2.92146897524417,4.33685206007641
7.85988490708051,-2.5335272709717,5.09233206807236
6.11601235952584,-6.6823701408151,0.0972671457975274
4.53740553892761,-5.83708192987086,6.20927153345256
2.8907091397379,-12.4018025911418,3.50111559148462
6.66057038253845,-10.6410142306291,7.42595529336229
3.60078262261778,-18.5815800458246,4.70063298555623
-0.235017216258884,-21.1858099467839,11.2125056760144
0.0195477300538034,-23.460217957227,6.08577421903371
