"x","y","z"
591.51238696724,376.228907662986,-681.234719283951
744.032082909861,502.949922379472,-583.119678157596
729.519158149057,498.015371912034,-916.019103921825
775.960641042612,568.276864266133,-877.614179854117
467.001437666898,568.033194450414,-773.588441880009
682.422040358839,562.304917656281,-569.277443738684
701.838457513539,519.106103238463,-632.62285536014
701.8230962057,222.61073269555,-706.03305934312
580.594537782421,546.571838397179,-562.976399252074
789.69769694929,517.500909758412,-770.404275773867
738.024288516125,421.598888840223,-851.352988488987
664.877577408204,178.678446158496,-544.386681628675
665.264876075224,299.805923217904,-548.506883385814
910.067162287003,428.955189811633,-613.838736372257
619.575032463133,460.79603955545,-786.497201328425
504.739400263828,455.762427060257,-714.311228977248
680.879561302775,277.570740498716,-808.923095071805
617.491283584214,393.878105242393,-553.545391321905
548.331954376758,276.490984879948,-833.702176520847
593.65417945949,383.431389087018,-847.928853627976
710.601726900914,486.413664983049,-687.092621509667
716.946365883164,459.397236595604,-762.860440183841
692.621033886304,528.274456122393,-713.047966119304
551.490607956979,423.744570861617,-691.220315008984
539.641453684626,402.610433990641,-841.836717095348
664.234497682496,240.302669075999,-747.995010404641
589.794100842584,356.1238655493,-451.389360093779
560.149183967967,280.244123498684,-737.381513250806
528.776016785854,343.93324134151,-842.898585995308
658.784165201085,525.225848570176,-857.277711995114
469.033205831834,546.71059173942,-806.547709888081
745.811840740207,431.016664991735,-909.435395238816
593.851369666886,339.809868958811,-777.929976016602
669.863274051364,410.914580117129,-942.914801756088
641.802783406915,201.93913817877,-759.497898732729
600.277525636832,500.722699602633,-960.348362647928
695.205087473275,417.433291678654,-947.730489031876
593.489327666778,553.069398197083,-894.229235761146
-292.40683269716,431.448415545702,162.280170147763
-175.334037935361,320.065680488486,311.683550767367
-387.947771653952,323.237907218541,71.497616759176
-187.212279011508,-6.27422056904243,39.9025355847035
-129.623441334988,276.275970841256,8.64868819766821
-193.487635968947,350.552522219631,225.825130576045
-156.984096225962,-37.7223936750405,92.4496940303402
88.4636670979042,346.030292098817,245.881908828512
-60.453075175522,362.088735342183,105.44043456301
-14.2828954449217,175.713329122186,176.14889216442
-312.992580987397,339.690421842821,186.962719117772
-169.532889667876,388.883284748701,150.942642908311
-161.347946011664,242.041848454865,188.872413051927
-202.550580891706,417.454605759244,-36.4235233243436
-249.895303266043,476.219825971896,242.239256840858
-223.39872948063,106.34469009989,-94.8175688749369
-194.737467867373,97.4059113055364,373.883367429998
-132.69743411004,389.509179838697,245.584580739641
-60.682011327175,196.166337515442,-199.446226414619
39.9399133915531,114.519718819374,141.273069051831
-119.68284855851,274.64302197334,337.09050479561
-207.389294738363,151.482606116636,173.020492941694
-116.33245323154,221.653638238005,230.580691780302
-91.0323817506538,205.990181898005,88.574829375855
-93.6313152660304,460.478063311648,114.897697153039
-43.7592937518241,377.26138766911,52.1214564868327
-97.225462781043,375.306034674649,112.768417555933
-233.489734136341,351.932755415962,25.5969737789845
-48.2302557568585,359.888179504017,183.003855762203
-141.703992017743,211.220922448487,102.328442789975
-60.403839705379,90.5294332284839,162.636077759925
-188.040489764544,348.849058220307,61.3701699889752
-195.463214366323,54.5783528142514,466.902841424462
-121.98234232957,391.959542119749,111.702716567381
-133.591536167071,316.790690947366,302.80842962154
-32.6525093169689,318.491523431821,250.555187154577
-301.127039303979,261.602797774964,114.737416869453
-350.954695300501,63.7753802759369,243.002033632206
32.4074000154793,100.172204018139,-179.180429755486
-76.0676637106182,117.880226692213,137.648676911203
-23.1127233957853,72.3215449239669,304.504990089516
-97.3160882656673,506.511760407734,99.3467896245338
-288.364814461609,410.449518460739,-143.106182563006
-2.52939354152653,391.75321419838,181.37445939426
21.8015316605226,201.644569270041,349.569109479943
-298.70768071699,370.259235194643,242.054260440698
33.8377061452008,473.660501084592,87.3660443830806
35.4349114795301,184.498322994728,-41.0964968729706
-338.716972617299,130.263035787059,152.29615880375
-180.302795570061,-8.97074931337107,253.627343185679
-261.784971924958,-4.87263660213921,303.216358039655
-304.065742922022,57.6780626066368,250.451977372578
-281.657045239969,215.498320398483,213.272695151915
-14.6707682968279,268.752544144722,72.8595051125484
-295.546416834565,72.2605124778041,170.386677127138
-91.363106045597,301.103441681287,378.730171474671
-178.238118137942,456.644957951181,268.044778279721
-212.929405768724,127.976057443707,-120.149141725564
-426.388989750687,145.904548894982,213.95950833472
-221.855120536765,264.199546349531,260.657262984362
-416.211860420054,291.709848151984,110.120527812653
-228.3768685159,62.9534964444468,312.368677970702
76.363868183897,329.089769451536,-51.1388031202603
33.4547594214658,332.606174116751,-16.7157589580842
-35.6931520710526,411.631467663985,149.688537732289
-127.298257842043,298.711644860223,-84.1214816475997
-377.166860801928,161.225040901884,105.493266669555
-211.970126920953,298.138730677417,208.704347175759
-160.658871574078,213.027267739564,160.356397615096
-180.892266635289,53.6810858463041,342.770868828078
153.899052856071,196.00802372942,156.488764250649
-83.2537487264418,348.238367406956,309.657971658575
161.708784875816,58.6819394153546,195.382303116115
54.6742582608205,92.1354660582798,100.912497389776
-60.9076146402472,339.275183170936,155.610220102099
-392.182564773694,390.76765871728,239.016760278195
-127.238788604129,432.320390881986,24.8382939720292
-186.367869711692,349.598780008159,100.503919783345
88.8505189853744,117.377177040046,130.368059849015
-322.132616875182,352.668682961843,162.770717581853
9.82200160491607,56.582448789268,-149.451626679987
4.7009920893197,79.0396599799004,-118.985091437655
-88.86408390707,75.137203781304,-128.129175176587
-67.1550929165148,392.818557936822,282.282633804152
-393.72735014221,175.752054193735,279.744197529484
-107.924917067927,414.705631286621,-13.8715397983354
114.377181538567,215.433745048968,300.230418785501
38.2629929350109,358.750589223876,-12.9333895337662
-239.654644490598,283.204413571803,208.332395962244
-397.156352524443,452.250283566875,70.1117666627997
40.5510346371664,168.268424833121,31.5377424273609
-13.6661246585984,43.8148016756056,100.56474821601
-4.70872996586786,-14.0409291843588,163.794913308539
-119.097127730725,368.136794041325,198.94360457999
-102.385093336495,437.807384687632,76.1588594118491
-166.179681704165,127.21362959053,195.848386865123
-162.525631024946,99.7166082147347,224.702775013721
-137.417020084932,235.621721768164,324.885618133824
-427.762283262296,222.379903951869,71.5392615586989
76.760089276782,393.02449392287,77.7087449487145
-256.48463301115,267.890504821453,243.344125048351
34.3778891489046,286.961552772955,230.907818983763
45.7446230487726,343.525108964319,209.270757249992
-27.6364987776049,96.3289174083849,164.20853927739
68.4001904552467,252.747057144908,235.205945606504
-229.325523678077,60.5377869749803,264.802616025355
-118.764152344691,295.638632754769,11.4939962017439
-43.6984980434424,242.767623783172,311.621861217759
-341.562261524487,383.727442714391,342.37510980005
-21.6071960088809,275.707093715145,349.401248364959
-18.2845859446909,238.802997686853,-144.817652638248
132.285499065741,186.862060757214,244.529282728616
-357.17313445552,330.695151762045,99.8999800508204
-96.2686234924881,249.056002538405,489.274906287248
137.787156837679,405.304998832178,1.30621961894008
117.778817684805,302.047791727615,285.884291179254
-231.240150511348,360.058712601947,105.852524027274
-132.807339259408,162.435844465006,380.608794518272
-1.8821597055998,365.05320160207,243.5633144052
-96.7056983911599,163.939754840246,486.55336439672
-210.82216439014,231.215173378426,60.0475657689185
-147.515054082934,362.61956858036,-61.1657115641246
-9.65354958716244,36.27695485574,84.0068448911178
-122.785456965607,519.636507989531,66.5234084531423
-58.0737563030486,-65.12319037619,108.580770917954
11.738361595107,359.828774324989,224.553645240086
-31.9441313996232,-34.3075286835364,263.174311946635
51.8574990171371,450.363651892893,241.01569942139
-285.166366433309,358.028814363872,21.5047596975259
-347.119200854961,419.970077689092,227.487813429848
23.3488386171844,401.108246035855,-65.8347254997186
-310.373779382125,177.916217446935,211.202351248881
-196.279527565935,177.423163912978,-21.6959297190067
17.4205547682105,205.750970525772,282.007705500884
113.23325845942,195.932186016027,-3.7292431317062
-161.094406074848,80.6901142949865,-203.799533411908
-264.104199789884,304.705426176421,266.935313136183
-169.658855207579,327.333847031282,115.608804203175
-362.578660250261,244.539824619005,36.0016223526177
21.7384717337185,262.232638748047,-139.991642810372
-131.776541267415,184.86446528487,88.0998914401888
-226.815616838872,-4.42980412023059,237.083323203687
-353.525006916116,357.665307954147,210.79642446836
-356.000330238865,216.354640870139,20.3796962289377
-60.5192426457529,191.531586741639,-75.8097662401832
-347.565888816423,111.412831802045,287.88494616726
190.85795341063,264.166722315654,5.5656537899888
-222.911524967715,273.593273053891,-18.2174391499732
113.223859670954,293.288336127968,185.808836514911
-330.267094627553,165.155820794474,-58.5950829261224
-60.6912153271739,345.104976372328,101.069116959434
31.5845742444793,39.9851500783467,179.236098906157
-60.3070349942927,-37.536768937255,241.659275586871
-152.926368749642,166.731434342247,318.560610793767
-221.4758472656,126.006310287664,194.598522967244
-159.697607928752,476.993465543178,158.650407112063
-51.4117080525765,270.717018070752,284.699989739779
15.6697100536138,373.284441265784,74.8066581188774
-262.760968203671,360.225019667808,212.006915687747
17.5140478809568,459.46340250403,146.438149694023
-141.190131214895,118.446797468059,-81.7884898874054
-328.205461322149,252.012131564525,17.1516262589097
-108.061447926098,39.4114451274536,205.059705172882
-76.8113702971886,413.327330220112,50.659962271682
-241.372944496492,63.3905064098496,45.6149630705667
97.7323054445907,238.560424639013,90.2971429381504
-206.179343070982,230.712456765961,-56.4291508382489
-486.817761868452,248.490397968289,173.963693378613
-150.366924217425,296.126785896434,-7.97984837374111
-131.090658389643,310.929488879415,267.975895284836
-261.85123710797,221.152551156268,4.64081648224715
-439.210326053725,117.391636376896,276.97717500673
-330.210579073377,429.120481454199,111.745084594015
41.5854772686513,380.220997945321,74.1142990442537
-66.3415549472013,238.494919111519,194.907633793908
-79.3695282333121,490.902359591352,143.773424248712
-202.793895807018,430.407628489541,148.796008009687
-328.206204372812,-85.7747215657656,260.577127363582
-73.7698694462802,111.530340283092,175.514987562949
-12.4304859744797,121.729787296075,-67.6319796039495
-238.619725988672,312.079999860299,392.24213885585
20.5672846006337,142.909652410911,255.296942800164
-303.604883607445,106.849666827942,217.746791302551
41.9742881172017,-9.11034302400378,126.523605061993
86.6436811760094,205.823203153929,154.451259675421
-326.009431026085,305.419878262288,-110.480482481512
-69.9797641380944,402.587579990945,-99.7556525221132
-238.30057354961,102.614618328885,149.445795686591
-189.067890263239,398.505443537799,308.425663108147
44.556374879181,177.028539187744,46.6563887417954
-103.990024376713,64.4393923869897,323.971539658853
-426.728307748434,208.162296953477,66.447737821546
-311.244824720374,141.689798410698,216.699783397836
-282.202006311536,33.637925312523,289.819796009937
-144.156834853664,261.677098088976,192.608633065724
-28.1287523173149,119.035405988429,-100.819985136614
56.0599082599271,387.526568446044,314.859000818872
-254.800462359786,434.012531139908,154.972330165214
-407.980129614622,231.753146287969,162.513785241329
-277.482447699794,182.121789339107,101.183110150298
-277.678083700586,141.367551937504,-22.2603453903139
-254.762156549764,-109.605441146886,82.6138370803757
-124.074417696405,427.596862427908,204.050202785355
-221.905374705628,15.0375096945369,72.5768119038794
38.9272127247075,306.346725236722,-15.895000034876
-130.777871938517,5.77049261753081,25.2248336826284
24.4449239164696,108.627984588049,284.544152820844
55.8509791841309,112.241491685613,215.451166114335
4.20198293149701,72.7841052743713,219.507841264565
-173.416766323031,191.605098377514,189.818034494229
54.2141764110251,56.884985018074,191.435481547354
-50.2413266145221,212.589985739898,-109.584047697904
-122.899526916453,164.227374118189,-49.0157375973598
-33.7033616155231,313.265300679355,285.793774192802
-68.9234972233501,-30.0510668568431,17.6786432386144
-177.964883789063,89.7968515697834,-59.4167224706258
-335.876667635413,187.162865151408,-112.247888919007
-216.901156537474,54.7107984041835,45.5956800859926
-52.7195030060377,474.385606387867,43.1636621322535
24.667804918067,-74.9300839502895,114.944976591942
79.2838191876076,209.128075272392,26.6788819350462
-136.202794719593,284.03194495458,-107.412943709275
-157.876532204591,211.610412422706,293.368869542304
31.5337513132712,221.506903312718,100.917751985666
-126.458821922397,-37.0043900537058,254.706637999244
124.31375092573,228.494503856556,271.548905417007
-145.641278746158,-113.425129827722,132.470470132324
-28.1461971538017,36.5344597067886,121.34384960249
53.7560159454067,188.8426783175,421.465862418959
-13.9052230942695,238.458165970823,265.839826751707
-176.936545532644,384.667096963527,131.099677378095
-38.6292925516248,364.794618692519,76.1960001245584
-177.635308469815,489.373589620286,-23.9153628363997
-10.4612918924176,5.89870435986182,120.089527533407
-64.6509067050869,310.807183323041,82.2932002798765
-39.5028305060432,148.876892899958,34.7056573883769
-252.923214965153,374.335056878685,-14.5949151857599
-89.2075935392315,119.655382543897,-117.359005666166
-17.2071061427613,263.632000933342,-155.998651978307
45.3148327086974,76.1373078296552,32.6513854267226
47.5765932132111,77.7611275692596,0.511751790128642
101.866435303858,115.089407084619,105.853232406985
-80.4804008407452,86.5961252662644,278.708599972831
-117.219053557133,337.470760483143,-3.79138491284891
-390.010555975185,340.116876828886,229.050835541973
-142.692838796438,423.187083367556,142.50085840611
-233.067992876735,144.817942533315,109.598656720531
52.7258174893498,465.532944312495,54.8758298532491
-342.625745419937,69.9025405529339,215.702962348263
-131.295393151942,417.110423231962,156.623502493095
-21.5085351087897,133.557094659732,399.282554219646
68.476032367082,20.9925460818995,206.669144376197
-177.724412361271,322.122564423493,-69.7419085954861
-8.7408328318578,-3.90387972760351,-53.809037656605
-281.567411238053,225.165669529202,11.5359507192954
-144.670130361459,464.301289546207,266.475874240041
-190.407861711156,250.061973484866,148.621861811061
-225.073452111531,101.938597856253,252.344068136255
-82.0258943311291,78.9722164759851,381.661912088319
-82.2192826868996,118.68780590095,75.9093521414944
-334.815337733848,192.258620727171,-30.2304792460808
2.33564850257801,217.965225838796,-85.3425022860774
-176.180847893111,55.9035987971309,67.4298621026213
-57.9729291306833,-20.8306060327533,317.061082482458
-139.1362268852,342.441319446811,56.9292688116261
-278.981838010214,101.51060006711,198.184581342203
-243.935378410779,171.414641874718,-8.77314252634164
-95.4962816277684,149.925641084434,-122.045221593379
-231.800390143537,205.649089433071,42.664966297108
172.294456566547,172.727693631715,76.8178346545753
-70.2089575185347,347.063512805478,1.7818314543274
16.9428898285488,41.1675128453764,57.26298814456
-206.82141819406,288.0507616573,221.772812968451
117.194727838756,378.775623451676,-72.3672364714769
-240.744491240016,349.510176317396,232.888750691646
-255.026566775323,467.458222002731,-159.201485985316
-135.956906353536,218.295118093464,334.271964838605
51.5426823155407,1.81719803893986,280.34402477395
-306.087068403958,266.397936626973,62.9941838807538
29.8015634488027,253.440234418246,129.12182578527
-222.952446357943,428.481213899456,33.3995165240432
-347.167511841278,58.5233044278126,28.0570723741459
-306.352357775174,180.677795236365,143.082333465707
-20.8170859706725,500.538309696175,213.094393129752
-183.652892421925,159.224398059726,256.681258910671
25.1629731844279,308.170001032239,204.616689376188
-285.033335731202,384.611213646443,32.701422964844
147.82611872862,450.191354977662,168.254247721358
-144.687597431117,74.8324859538307,260.911189071719
85.5613810599448,64.5797942895998,262.241452132919
-156.936998677106,-13.2826217393393,96.9345815716852
-286.427183903435,266.050947289628,-32.0304952774369
68.0870293606046,127.507795612771,91.0318141135133
-170.294729073168,253.897225531442,373.855924690155
-96.8480634870193,207.195732446902,122.225476573229
-64.181432343609,-2.90148936793713,234.225654043561
-259.70061904623,8.58911152744565,149.052923358701
-74.1072802792913,2.83471291705945,20.9499308430936
-51.6075333417859,-24.3188207604877,278.242716323683
-95.250777906709,60.3369305287421,338.452814076784
-134.421265860815,410.406741258441,339.584310369644
-381.0434719911,210.567311211582,-36.5687854867741
-278.930296883927,58.8818586164252,140.713787289632
148.365197130561,128.463736878404,61.453083829482
-190.469350977503,399.130301037342,247.357080900328
43.3915212536408,311.139921460399,133.578344132105
-234.106628207762,-23.8489430292404,-102.016066890009
-390.040741760154,69.0259896399374,72.6821047027776
-254.974884964183,424.697198782319,226.656040441917
-108.241553395543,335.484330078805,191.229947667436
74.101689194026,249.223068089223,231.151216181907
